kredytowany,2016-02-11 10:57:04,83052861902,6234,  SIEDLCE , Starodworska,49
zaoczny,2016-02-11 20:51:43,57080761635,6992,  KRAKOWIEC-GÓRKI ZACHODNIE , Zawiślańska,106
kredytowany,2016-02-11 22:08:04,53060543743,9363,  UJEŚCISKO-ŁOSTOWICE , Śliwkowa,114
gotówkowy,2016-02-11 23:48:33,15312866231,4804,  KOKOSZKI , Różany Stok,49
gotówkowy,2016-02-12 04:58:23,09221399717,9746,  PIECKI-MIGOWO , Poli Gojawiczyńskiej,114
zaoczny,2016-02-12 14:27:05,14021981235,7833,  UJEŚCISKO-ŁOSTOWICE , Łabędzia,9
kredytowany,2016-02-12 14:46:00,26270716001,3703,  CHEŁM , Łańcucka,59
kredytowany,2016-02-12 15:40:52,55252770573,6108,  OSOWA , Wenus,80
gotówkowy,2016-02-12 16:14:52,83211451515,0588,  ŚRÓDMIEŚCIE , Podbielańska,137
gotówkowy,2016-02-12 17:58:22,00020720557,1754,  ŚRÓDMIEŚCIE , Panieńska,3
gotówkowy,2016-02-12 23:46:07,09251679241,3499,  BRZEŹNO , Sybiraków,231
kredytowany,2016-02-13 03:58:19,78220643448,1195,  ŚRÓDMIEŚCIE , Plac ks. Józefa Zator- Przytockiego,196
zaoczny,2016-02-13 06:01:29,49042147571,412,  OSOWA , Osowski Zakątek,25
kredytowany,2016-02-13 09:56:10,99091240312,7137,  UJEŚCISKO-ŁOSTOWICE , Radomska,246
zaoczny,2016-02-13 10:24:47,47110876736,9342,  STOGI , Zimna,46
gotówkowy,2016-02-13 12:48:58,41322491091,2348,  CHEŁM , 3 Brygady Szczerbca,224
gotówkowy,2016-02-13 13:57:50,86221850293,065,  ŚRÓDMIEŚCIE , Minogi,209
kredytowany,2016-02-13 14:00:21,23060978922,7637,  PIECKI-MIGOWO , Roberta Fultona,241
gotówkowy,2016-02-13 18:08:55,11080986946,8559,  OLSZYNKA , Dzwonki,57
kredytowany,2016-02-13 18:33:42,09010568111,942,  KOKOSZKI , Zbieżna,158
kredytowany,2016-02-13 19:57:24,75021115509,6322,  OLIWA , Aleksandra Majkowskiego,259
zaoczny,2016-02-14 00:42:37,59232068742,8450,  PIECKI-MIGOWO , Jaśkowa Dolina,19
kredytowany,2016-02-14 07:47:14,47311169800,1753,  OLSZYNKA , Altanki,129
gotówkowy,2016-02-14 08:26:16,44310685135,6170,  SIEDLCE , Kolonia Wyżyny,257
kredytowany,2016-02-14 09:16:03,71211686787,7719,  JASIEŃ , Konrada Guderskiego,94
kredytowany,2016-02-14 09:43:42,90050828570,9274,  PRZYMORZE MAŁE , Kołobrzeska,106
gotówkowy,2016-02-14 11:06:38,17032747663,6516,  OLIWA , Poczty Gdańskiej,160
kredytowany,2016-02-14 13:26:08,55240710491,7607,  OSOWA , Trapowa,161
zaoczny,2016-02-14 17:42:29,77122232758,7743,  ORUNIA-ŚW. WOJCIECH-LIPCE , Jagodowa,50
gotówkowy,2016-02-14 21:42:51,48231086161,8726,  BRZEŹNO , Oksywska,131
zaoczny,2016-02-15 01:29:30,87050214007,2655,  WRZESZCZ DOLNY , Stefana Okrzei,212
zaoczny,2016-02-15 07:52:25,28262217114,2469,  WRZESZCZ GÓRNY , Ignacego Łukasiewicza,94
gotówkowy,2016-02-15 10:28:04,24240331915,7967,  PRZYMORZE MAŁE , gen. Bora-Komorowskiego,252
kredytowany,2016-02-15 14:14:07,61120691204,096,  ŚRÓDMIEŚCIE , Łąkowa,82
kredytowany,2016-02-15 18:24:50,96252891730,7719,  CHEŁM , bpa. Hieronima Rozrażewskiego,38
zaoczny,2016-02-16 11:33:38,61270812364,6930,  ORUNIA-ŚW. WOJCIECH-LIPCE , Ptasia,71
zaoczny,2016-02-16 13:26:50,30230979092,9237,  WRZESZCZ GÓRNY , Aleja Grunwaldzka,123
kredytowany,2016-02-16 17:09:58,88232474251,9512,  UJEŚCISKO-ŁOSTOWICE , Orląt Lwowskich,21
gotówkowy,2016-02-16 17:36:35,27241264002,1754,  WRZESZCZ GÓRNY , Matki Polki,66
zaoczny,2016-02-17 00:20:38,49301618345,938,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Orłowska,21
gotówkowy,2016-02-17 04:47:17,07020469266,2166,  VII DWÓR , Ignacego Kurzyńskiego,120
kredytowany,2016-02-17 12:11:48,58261974888,8888,  STRZYŻA , Stanisława Moniuszki,55
zaoczny,2016-02-17 14:37:17,83211451515,9651,  BRZEŹNO , Bogumiła Kobieli,85
kredytowany,2016-02-17 17:18:46,28070461749,8962,  BRZEŹNO , Ignacego Krasickiego,223
gotówkowy,2016-02-17 17:29:40,73110238559,4314,  PIECKI-MIGOWO , Widok,63
zaoczny,2016-02-17 21:00:11,32232167123,6726,  OSOWA , Okrętowa,33
zaoczny,2016-02-18 06:14:36,28022130406,0236,  PRZYMORZE MAŁE , Aleja Rzeczypospolitej,157
gotówkowy,2016-02-18 09:01:31,41091559765,4258,  VII DWÓR , Witolda Doroszewskiego,160
gotówkowy,2016-02-18 12:57:27,59090692367,481,  OLIWA , Stefana Miraua,137
zaoczny,2016-02-18 13:05:08,39101286723,1771,  ŚRÓDMIEŚCIE , Zaroślak,153
gotówkowy,2016-02-18 20:19:49,63310437276,2437,  KOKOSZKI , Niegocińska,196
gotówkowy,2016-02-18 23:49:40,97080485937,2468,  LETNICA , Żaglowa,251
kredytowany,2016-02-19 01:07:18,30071236064,2341,  STRZYŻA , Oskara Kolberga,163
kredytowany,2016-02-19 08:17:29,39101894900,0697,  ŚRÓDMIEŚCIE , Węglarska,241
gotówkowy,2016-02-19 09:31:06,74221175827,7485,  VII DWÓR , Wita Stwosza,32
zaoczny,2016-02-19 18:17:48,28211047528,5313,  MŁYNISKA , Na Ostrowiu,229
zaoczny,2016-02-19 23:38:29,45052354301,6894,  OSOWA , Heleny,106
kredytowany,2016-02-20 09:13:55,37282658577,6356,  OSOWA , Iławska,176
zaoczny,2016-02-20 12:40:18,35251237972,0502,  ZASPA-ROZSTAJE , Augustyna Necla,201
zaoczny,2016-02-21 09:07:44,77253177227,5864,  KOKOSZKI , Kalinowa,143
kredytowany,2016-02-21 11:22:46,94022432541,9593,  CHEŁM , Nad Potokiem,118
gotówkowy,2016-02-21 12:16:21,67322299866,5635,  KOKOSZKI , Leźnieńska,136
zaoczny,2016-02-21 12:25:03,90273021220,2601,  OLIWA , Józefa Czyżewskiego,167
gotówkowy,2016-02-21 13:41:52,60032363885,9400,  UJEŚCISKO-ŁOSTOWICE , Człuchowska,253
zaoczny,2016-02-21 15:45:53,54320987046,5468,  OLIWA , Kazimierza Tetmajera,16
gotówkowy,2016-02-21 18:20:02,21282198306,2740,  ŚRÓDMIEŚCIE , Podkramarska,206
kredytowany,2016-02-21 19:15:58,65080783492,7178,  ŚRÓDMIEŚCIE , Teatralna,30
zaoczny,2016-02-22 04:07:49,59052527931,237,  OSOWA , Artemidy,259
zaoczny,2016-02-22 05:21:26,23061012139,3432,  ŚRÓDMIEŚCIE , Św. Barbary,187
zaoczny,2016-02-22 06:04:29,26242462747,7722,  ŚRÓDMIEŚCIE , Latarniana,235
kredytowany,2016-02-22 06:14:55,63112555149,2417,  OLIWA , Bytowska,179
kredytowany,2016-02-22 10:47:53,00312622428,2866,  LETNICA , Narwicka,241
gotówkowy,2016-02-22 17:19:44,93051549279,3599,  UJEŚCISKO-ŁOSTOWICE , Człuchowska,165
gotówkowy,2016-02-23 07:38:42,03291358177,3414,  MATARNIA , Internetowa,134
zaoczny,2016-02-23 11:55:51,70112941711,253,  CHEŁM , Andrzeja Grubby,258
gotówkowy,2016-02-23 13:18:58,44080470773,8628,  WYSPA SOBIESZEWSKA , Lazurowa,10
kredytowany,2016-02-23 15:39:15,69071577495,5112,  PIECKI-MIGOWO , Romana Wyrobka,206
zaoczny,2016-02-23 15:44:36,90090478861,0871,  BRZEŹNO , Orla,227
gotówkowy,2016-02-23 15:57:40,37210251812,4217,  WYSPA SOBIESZEWSKA , Begoniowa,159
kredytowany,2016-02-24 00:04:47,48040615600,9796,  PRZERÓBKA , Stara Twierdza,116
kredytowany,2016-02-24 01:19:12,63122266211,7666,  ORUNIA-ŚW. WOJCIECH-LIPCE , Urocza,196
gotówkowy,2016-02-24 04:11:44,60250117927,4721,  OLSZYNKA , Słonecznikowa,205
zaoczny,2016-02-24 09:04:06,31250742534,7311,  STOGI , Tamka,140
kredytowany,2016-02-24 13:33:34,34311391232,9306,  ANIOŁKI , Józefa Hoene-Wrońskiego,251
gotówkowy,2016-02-24 15:29:06,91021952368,9508,  ANIOŁKI , Dębowa,28
zaoczny,2016-02-24 17:12:52,56080399279,8450,  OSOWA , Relaksowa,244
gotówkowy,2016-02-24 17:24:59,24311761959,4685,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Jelitkowska,41
kredytowany,2016-02-24 18:34:50,28220837981,1771,  OSOWA , Astronomów,154
gotówkowy,2016-02-24 19:45:53,81210788953,1102,  NOWY PORT , Podjazd,158
zaoczny,2016-02-25 01:18:55,61111632977,7137,  UJEŚCISKO-ŁOSTOWICE , Michała Borowskiego,113
gotówkowy,2016-02-25 16:59:08,42070236211,744,  BRZEŹNO , Ignacego Krasickiego,31
zaoczny,2016-02-25 20:23:06,41041820848,7420,  UJEŚCISKO-ŁOSTOWICE , Lipowa,34
gotówkowy,2016-02-26 08:49:18,84242392688,4410,  JASIEŃ , Taneczna,53
gotówkowy,2016-02-26 09:53:57,84272312557,9859,  OSOWA , Hery,188
kredytowany,2016-02-26 10:28:09,84313086663,2341,  BRĘTOWO , Niedźwiednik,44
gotówkowy,2016-02-26 14:38:51,12073163333,0168,  SIEDLCE , Na Zboczu,130
kredytowany,2016-02-26 16:06:58,45220360282,7360,  KOKOSZKI , Sudomska,29
kredytowany,2016-02-26 19:43:33,27271238673,5112,  UJEŚCISKO-ŁOSTOWICE , Karkonoska,85
gotówkowy,2016-02-26 19:47:28,49052090405,0804,  UJEŚCISKO-ŁOSTOWICE , ﻿11 Listopada,175
gotówkowy,2016-02-26 19:48:27,39101286723,4184,  ORUNIA-ŚW. WOJCIECH-LIPCE , Koralowa,4
kredytowany,2016-02-26 22:25:29,83041884147,6609,  OSOWA , Letniskowa,103
gotówkowy,2016-02-27 02:07:03,95040127871,876,  UJEŚCISKO-ŁOSTOWICE , Zielony Stok,115
gotówkowy,2016-02-27 07:17:03,61280691326,9664,  VII DWÓR , Antoniego Abrahama,255
kredytowany,2016-02-27 08:16:23,06221679513,5328,  ZASPA-ROZSTAJE , Janusza Korczaka,53
zaoczny,2016-02-27 12:45:19,27281826756,741,  ŚRÓDMIEŚCIE , Rybaki Górne,222
zaoczny,2016-02-27 13:35:00,85112181698,7237,  NOWY PORT , Podjazd,77
zaoczny,2016-02-27 15:22:24,96302188603,9654,  ŚRÓDMIEŚCIE , Kozia,234
gotówkowy,2016-02-28 00:10:30,04122022160,4317,  PRZYMORZE MAŁE , Plac Najświętszej Maryi Panny,76
gotówkowy,2016-02-28 00:16:43,33210761263,9201,  JASIEŃ , Aleksandry Gabrysiak,153
zaoczny,2016-02-28 00:31:15,96020237791,2387,  ŚRÓDMIEŚCIE , Krowoderska,43
gotówkowy,2016-02-28 07:13:09,45101691188,7346,  II ZASPA-MŁYNIEC , Aleja Jana Pawła,4
zaoczny,2016-02-28 08:45:33,29030922173,8778,  ORUNIA-ŚW. WOJCIECH-LIPCE , Głogowa,147
gotówkowy,2016-02-28 11:25:52,65122758424,0308,  OSOWA , Plejady,134
gotówkowy,2016-02-28 12:07:09,28232769151,5769,  ŚRÓDMIEŚCIE , Chmielna,80
zaoczny,2016-02-28 12:54:04,41042196982,8204,  WYSPA SOBIESZEWSKA , Nadwiślańska,235
zaoczny,2016-02-28 13:36:54,95241689581,5560,  ŚRÓDMIEŚCIE , Straganiarska,246
kredytowany,2016-02-28 16:10:47,46261621299,2698,  WRZESZCZ GÓRNY , Sobótki,156
kredytowany,2016-02-28 17:07:49,26050644829,9527,  OLIWA , Sobolowa,237
kredytowany,2016-02-29 00:20:02,33041765904,3272,  WRZESZCZ DOLNY , Andrzeja Modrzewskiego,27
kredytowany,2016-02-29 01:29:58,29291894026,2507,  BRĘTOWO , Dolne Młyny,129
zaoczny,2016-02-29 02:48:27,32122988061,5282,  PIECKI-MIGOWO , Wołkowyska,56
kredytowany,2016-02-29 08:35:24,25252034265,577,  ORUNIA-ŚW. WOJCIECH-LIPCE , Urocza,29
kredytowany,2016-02-29 09:01:02,08281283000,8585,  BRĘTOWO , Mazowiecka,179
gotówkowy,2016-02-29 20:06:46,83211451515,237,  ŚRÓDMIEŚCIE , Tkacka,180
gotówkowy,2016-02-29 22:23:14,92263052773,0804,  JASIEŃ , Marzeń,48
zaoczny,2016-02-29 22:32:38,60272068391,1602,  ŚRÓDMIEŚCIE , Mariacka,177
zaoczny,2016-03-01 03:07:39,50210176563,4727,  OSOWA , Wodnika,151
kredytowany,2016-03-01 04:42:04,17261482799,3830,  OLSZYNKA , Tulipanów,14
zaoczny,2016-03-01 05:40:34,75251535854,2655,  UJEŚCISKO-ŁOSTOWICE , Łabędzia,59
gotówkowy,2016-03-01 07:55:15,67031949641,1519,  MŁYNISKA , Węzeł Kliniczna ,145
kredytowany,2016-03-01 11:26:08,59011339557,7253,  STRZYŻA , Karola Szymanowskiego,109
kredytowany,2016-03-01 14:18:45,49110461161,0334,  WYSPA SOBIESZEWSKA , Gwiaździsta,139
zaoczny,2016-03-01 16:29:50,88210121368,7469,  ANIOŁKI , Daniela Fahrenheita,235
zaoczny,2016-03-01 17:51:17,51070192876,0981,  CHEŁM , Miłocińska,162
zaoczny,2016-03-01 22:10:09,47263048080,464,  ŚRÓDMIEŚCIE , Przędzalnicza,93
gotówkowy,2016-03-01 23:07:58,93051549279,3949,  OSOWA , Westy,69
kredytowany,2016-03-02 02:08:15,59011339557,1519,  ŚRÓDMIEŚCIE , Toruńska,233
zaoczny,2016-03-02 10:25:49,16212930244,3526,  KOKOSZKI , Kartuska,24
kredytowany,2016-03-02 23:35:56,04321061878,1922,  SIEDLCE , Seweryna Goszczyńskiego,163
gotówkowy,2016-03-03 00:12:34,88021897153,870,  WRZESZCZ DOLNY , Bolesława Prusa,129
kredytowany,2016-03-03 00:23:15,33303116031,7178,  ŚRÓDMIEŚCIE , Gdyńskich Kosynierów,226
gotówkowy,2016-03-03 01:48:55,47311169800,3402,  STOGI , Tamka,222
kredytowany,2016-03-03 03:55:23,50300911506,8243,  OLIWA , Kubusia Puchatka,139
kredytowany,2016-03-03 04:46:40,95070180905,392,  OLIWA , Polanki,69
kredytowany,2016-03-03 17:27:34,02090356937,3471,  OSOWA , Bereniki,240
gotówkowy,2016-03-03 19:55:11,14121724895,6505,  OLIWA , Floriana Ceynowy,132
gotówkowy,2016-03-03 22:18:23,82212145760,2749,  ŚRÓDMIEŚCIE , Sukiennicza,218
gotówkowy,2016-03-04 00:09:23,98241863096,8674,  OSOWA , Galaktyczna,150
gotówkowy,2016-03-04 00:47:59,82060623539,6419,  UJEŚCISKO-ŁOSTOWICE , Wiewiórcza,78
gotówkowy,2016-03-04 01:12:54,57232723153,5968,  SIEDLCE , Nidzicka,97
zaoczny,2016-03-04 09:04:30,79053033086,6433,  ORUNIA-ŚW. WOJCIECH-LIPCE , Tadeusza Rejtana,89
gotówkowy,2016-03-04 13:05:37,26212941735,7982,  KOKOSZKI , Sierakowicka,226
kredytowany,2016-03-04 17:05:45,43060611184,3424,  OSOWA , Myśliborska,210
zaoczny,2016-03-04 21:30:01,74221175827,3147,  SIEDLCE , Nad Jarem,52
gotówkowy,2016-03-05 00:00:58,89110559183,6823,  ZASPA-ROZSTAJE , Leszczyńskich,256
gotówkowy,2016-03-05 08:46:41,56080460629,9316,  PIECKI-MIGOWO , Magellana,191
zaoczny,2016-03-05 11:10:42,13120820557,5769,  BRZEŹNO , Mazurska,220
gotówkowy,2016-03-05 11:49:09,56231891368,8726,  JASIEŃ , Jabłoniowa,153
kredytowany,2016-03-05 13:33:18,38112496198,5237,  KOKOSZKI , Rumiankowa,88
kredytowany,2016-03-05 19:12:46,28260379182,1437,  SIEDLCE , Narewska,94
kredytowany,2016-03-05 19:24:06,69240266289,9812,  MATARNIA , Satelitarna,71
zaoczny,2016-03-06 23:23:48,56071376186,2497,  KOKOSZKI , Instalatorów,198
zaoczny,2016-03-07 01:32:21,23281293587,1611,  WRZESZCZ DOLNY , Lucyny Krzemienieckiej,186
kredytowany,2016-03-07 02:34:04,52031026560,1492,  OLIWA , Jarosza Henryka Derdowskiego,18
zaoczny,2016-03-07 04:21:04,86070589733,6763,  KOKOSZKI , Instalatorów,82
gotówkowy,2016-03-07 04:32:52,77112396886,3350,  WRZESZCZ DOLNY , Zygmunta Augusta,159
gotówkowy,2016-03-07 08:30:48,32071127076,9517,  WRZESZCZ GÓRNY , Jana Matejki,94
zaoczny,2016-03-07 09:02:11,69052290568,2955,  ŚRÓDMIEŚCIE , Plac Wałowy,120
kredytowany,2016-03-07 09:48:30,56311228943,3670,  WRZESZCZ DOLNY , Jana Kochanowskiego,227
zaoczny,2016-03-07 10:29:09,10040493254,4524,  LETNICA , Mariana Chodackiego,2
zaoczny,2016-03-07 11:39:28,19220158741,5643,  JASIEŃ , Źródlana,130
gotówkowy,2016-03-07 17:26:36,19042566584,3705,  ORUNIA-ŚW. WOJCIECH-LIPCE , Krokusowa,190
kredytowany,2016-03-07 17:29:07,98061262037,0405,  KOKOSZKI , Gołuńska,253
gotówkowy,2016-03-07 22:32:01,57321833033,7549,  UJEŚCISKO-ŁOSTOWICE , Gorzowska,193
zaoczny,2016-03-08 00:26:48,47021137955,6546,  ŚRÓDMIEŚCIE , Św. Piotra,92
gotówkowy,2016-03-08 02:27:58,65241365835,9521,  MŁYNISKA , Zielony Trójkąt,55
zaoczny,2016-03-08 02:35:52,92022343711,5232,  UJEŚCISKO-ŁOSTOWICE , Liliowa,236
kredytowany,2016-03-08 03:06:17,55011415259,5774,  UJEŚCISKO-ŁOSTOWICE , Ostrołęcka,7
kredytowany,2016-03-08 07:36:23,82232667604,766,  OLIWA , Adama Asnyka,98
zaoczny,2016-03-08 14:37:11,26030163612,9388,  WRZESZCZ GÓRNY , Współczesna,231
zaoczny,2016-03-08 15:20:51,35211593744,2845,  UJEŚCISKO-ŁOSTOWICE , Józefa Unruga,45
gotówkowy,2016-03-09 09:26:32,32262015375,3176,  ŚRÓDMIEŚCIE , Długie Ogrody,209
kredytowany,2016-03-09 18:59:23,01242689840,3606,  BRĘTOWO , Matemblewska,232
zaoczny,2016-03-09 19:54:44,98020920237,1163,  KOKOSZKI , Aleja Kazimierza Jagiellończyka,217
zaoczny,2016-03-10 06:10:18,95062165451,3358,  OSOWA , Chełmińska,219
gotówkowy,2016-03-10 10:46:41,01303118636,4824,  JASIEŃ , Remusa,159
kredytowany,2016-03-10 11:05:13,47311169800,4852,  KOKOSZKI , Smęgorzyńska,52
kredytowany,2016-03-10 13:07:36,72291466393,0573,  WRZESZCZ GÓRNY , Róży Ostrowskiej,166
gotówkowy,2016-03-10 13:17:36,97101179450,5665,  JASIEŃ , Borsucza,13
gotówkowy,2016-03-11 02:25:53,18252511119,5745,  KOKOSZKI , Mirachowska,128
kredytowany,2016-03-11 08:02:41,91111287396,4143,  UJEŚCISKO-ŁOSTOWICE , Rosiczki,130
kredytowany,2016-03-11 13:01:29,47252333595,2821,  KOKOSZKI , Metalowców,21
zaoczny,2016-03-11 14:15:34,35312675763,4218,  JASIEŃ , Przywidzka,62
zaoczny,2016-03-11 17:49:40,47062641677,7674,  KOKOSZKI , Marcowa,23
kredytowany,2016-03-11 19:36:03,61321783762,5381,  UJEŚCISKO-ŁOSTOWICE , Sasankowa,77
kredytowany,2016-03-11 19:54:10,79312586344,4934,  ORUNIA-ŚW. WOJCIECH-LIPCE , Dworcowa,156
zaoczny,2016-03-11 19:56:42,03252345596,2307,  ANIOŁKI , Aleja gen. Józefa Hallera,59
gotówkowy,2016-03-11 20:11:33,52271680977,5250,  ŚRÓDMIEŚCIE , Plac Tadeusza Polaka,11
gotówkowy,2016-03-12 00:33:39,71050933093,2605,  ORUNIA-ŚW. WOJCIECH-LIPCE , Plac Oruński,211
gotówkowy,2016-03-12 03:58:28,45102766166,2777,  ORUNIA-ŚW. WOJCIECH-LIPCE , Rzeczna,42
kredytowany,2016-03-12 06:05:57,21301337666,766,  UJEŚCISKO-ŁOSTOWICE , Darżlubska,254
kredytowany,2016-03-12 10:32:37,21292075882,3567,  ZASPA-MŁYNIEC , Pilotów,46
kredytowany,2016-03-12 15:03:01,41090397564,7722,  BRĘTOWO , Góralska,138
kredytowany,2016-03-12 15:22:03,82210719097,1689,  OSOWA , Galileusza,39
kredytowany,2016-03-12 19:12:32,95033050216,6918,  KOKOSZKI , Bysewska,135
zaoczny,2016-03-12 21:01:10,07052956716,412,  CHEŁM , Jagatowska,82
gotówkowy,2016-03-12 21:33:45,67321292112,2740,  CHEŁM , Antoniego Antczaka,171
gotówkowy,2016-03-12 22:40:14,93051549279,8517,  BRĘTOWO , Leśna Góra,216
kredytowany,2016-03-12 22:50:12,01251450079,273,  II ZASPA-ROZSTAJE , Aleja Jana Pawła,243
zaoczny,2016-03-12 23:32:17,63252614768,424,  OLIWA , Jarosza Henryka Derdowskiego,226
gotówkowy,2016-03-12 23:43:29,19022086521,7360,  OSOWA , Drawska,233
zaoczny,2016-03-13 02:49:22,33303116031,7651,  ŚRÓDMIEŚCIE , Reduta Miś,147
zaoczny,2016-03-13 05:12:50,97092134939,964,  BRZEŹNO , Sternicza,208
kredytowany,2016-03-13 06:14:43,24100264463,2893,  CHEŁM , Andrzeja Grubby,6
kredytowany,2016-03-13 12:54:11,94222699188,6939,  ŚRÓDMIEŚCIE , Górna,2
gotówkowy,2016-03-13 16:51:08,49011660405,7741,  KOKOSZKI , Tymiankowa,250
zaoczny,2016-03-13 17:43:28,06080750158,9213,  PIECKI-MIGOWO , Jaśkowa Dolina,100
kredytowany,2016-03-13 19:05:57,97212059443,9413,  ŚRÓDMIEŚCIE , Karmelicka,151
kredytowany,2016-03-13 20:26:48,07033187441,4456,  ŚRÓDMIEŚCIE , Reduta Wilk,246
kredytowany,2016-03-13 20:43:11,76052076357,1238,  OSOWA , Galileusza,72
kredytowany,2016-03-13 21:53:57,95221925649,4418,  WYSPA SOBIESZEWSKA , Trałowa,162
kredytowany,2016-03-13 22:35:47,13212759923,4984,  MŁYNISKA , Swojska,104
zaoczny,2016-03-14 04:09:21,92301297827,5560,  UJEŚCISKO-ŁOSTOWICE , Orląt Lwowskich,223
kredytowany,2016-03-14 05:34:46,51232519464,8670,  WRZESZCZ GÓRNY , Jesionowa,22
gotówkowy,2016-03-14 05:42:10,09010568111,2555,  JASIEŃ , Przyjazna,209
gotówkowy,2016-03-14 09:35:24,97232817287,7140,  WRZESZCZ DOLNY , Racławicka,247
gotówkowy,2016-03-14 15:16:28,17322219058,370,  WZGÓRZE MICKIEWICZA , Filaretów,27
zaoczny,2016-03-14 17:12:26,83320291044,6485,  UJEŚCISKO-ŁOSTOWICE , Płocka,66
gotówkowy,2016-03-14 17:28:35,06032697238,8693,  SUCHANINO , Jana Sebastiana Bacha,94
kredytowany,2016-03-14 17:39:38,67111240408,9725,  WRZESZCZ GÓRNY , Eugeniusza Romera,227
zaoczny,2016-03-14 22:50:12,15300684331,2524,  STOGI , Kaczeńce,144
gotówkowy,2016-03-14 23:56:48,70323177433,0572,  UJEŚCISKO-ŁOSTOWICE , Warszawska,181
kredytowany,2016-03-15 01:14:23,46262711292,5747,  NOWY PORT , ks. Mariana Góreckiego,185
gotówkowy,2016-03-15 07:56:19,13251578417,8744,  VII DWÓR , Piotra Michałowskiego,221
gotówkowy,2016-03-15 18:34:27,33290192962,6126,  KOKOSZKI , Zbąszyńska,20
zaoczny,2016-03-15 21:54:59,98010245498,3240,  STOGI , Ugory,191
zaoczny,2016-03-16 10:13:02,26212941735,5259,  CHEŁM , Tenisowa,253
kredytowany,2016-03-16 10:58:22,91081657269,5805,  STRZYŻA , Karola Szymanowskiego,224
gotówkowy,2016-03-16 11:43:57,37222657327,3822,  OSOWA , Drawska,139
kredytowany,2016-03-16 15:53:17,80210235519,5367,  OSOWA , Herkulesa,102
kredytowany,2016-03-16 16:58:47,20080267388,3477,  RUDNIKI , Zagroble,25
kredytowany,2016-03-16 17:17:08,90072041825,3432,  ŚRÓDMIEŚCIE , Wodopój,180
kredytowany,2016-03-16 18:48:19,95220388311,7416,  SIEDLCE , Narewska,136
gotówkowy,2016-03-16 20:26:46,48040615600,6789,  PRZYMORZE MAŁE , gen. Bora-Komorowskiego,91
gotówkowy,2016-03-16 23:12:14,33113048962,3358,  OLSZYNKA , Listki,216
gotówkowy,2016-03-17 08:33:05,86032867396,6234,  KOKOSZKI , Lublewska,218
gotówkowy,2016-03-17 09:14:55,15272311024,6525,  JASIEŃ , Limbowa,146
kredytowany,2016-03-17 13:29:21,21070193566,434,  ŚRÓDMIEŚCIE , Szopy,143
kredytowany,2016-03-17 16:24:15,26072671993,1762,  RUDNIKI , Benzynowa,213
gotówkowy,2016-03-18 02:43:01,81032480934,1934,  KOKOSZKI , Lubczykowa,209
gotówkowy,2016-03-18 05:57:40,01212995922,5112,  LETNICA , Żaglowa,245
gotówkowy,2016-03-18 09:28:59,82102910768,8380,  WYSPA SOBIESZEWSKA , Nadwiślańska,81
gotówkowy,2016-03-18 09:50:02,26072671993,4463,  OSOWA , Leonida Teligi,82
kredytowany,2016-03-18 11:16:43,86260168757,2561,  NOWY PORT , Przyjaciół,131
gotówkowy,2016-03-18 14:31:37,56231891368,5602,  KRAKOWIEC-GÓRKI ZACHODNIE , Zawiślańska,219
zaoczny,2016-03-18 15:08:26,67322985240,9271,  ORUNIA-ŚW. WOJCIECH-LIPCE , Wąwóz,191
kredytowany,2016-03-18 19:55:12,70323177433,7364,  WRZESZCZ DOLNY , Lilli Wenedy,111
gotówkowy,2016-03-18 20:03:28,89042987728,5151,  KOKOSZKI , Maszynowa,174
zaoczny,2016-03-18 22:39:14,54212143321,9420,  PRZYMORZE MAŁE , Obotrycka,64
gotówkowy,2016-03-19 03:15:38,20262485586,424,  ORUNIA-ŚW. WOJCIECH-LIPCE , Smolna,117
zaoczny,2016-03-19 12:06:54,26072671993,9651,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Bursztynowa,149
zaoczny,2016-03-19 14:52:50,65120364182,4934,  OSOWA , Spacerowa ,215
zaoczny,2016-03-19 15:22:56,33303116031,2497,  WRZESZCZ DOLNY , Saperów,102
kredytowany,2016-03-19 17:12:36,12021083643,4756,  OSOWA , Hermesa,243
zaoczny,2016-03-19 17:45:13,42311526501,9413,  ŚRÓDMIEŚCIE , Sienna Grobla,138
gotówkowy,2016-03-19 20:25:27,65212741235,1238,  ŚRÓDMIEŚCIE , Zaułek Św. Bartłomieja,155
zaoczny,2016-03-20 01:41:51,67111240408,9344,  OSOWA , Konstelacji,132
zaoczny,2016-03-20 05:26:37,12101698149,1561,  KRAKOWIEC-GÓRKI ZACHODNIE , Kutnowska,107
kredytowany,2016-03-20 14:38:56,40232482045,370,  WRZESZCZ GÓRNY , ks. Leona Miszewskiego,39
kredytowany,2016-03-20 15:45:40,64120283879,2387,  ŚRÓDMIEŚCIE , Bastion Św. Elżbiety,52
kredytowany,2016-03-20 17:41:02,88240214696,3176,  KOKOSZKI , Gołuńska,86
kredytowany,2016-03-20 18:50:23,36021933555,9455,  OLSZYNKA , Pasieczna,142
gotówkowy,2016-03-20 20:45:24,40310517643,6992,  ORUNIA-ŚW. WOJCIECH-LIPCE , Dworcowa,43
gotówkowy,2016-03-21 01:53:19,28262217114,2495,  OSOWA , Temidy,121
